text,label
"I remember watching this film in the eighties as a teenager. But i wanted to see it again, because Traci Lords is now earning a living as a ""serious actor"". What the hell was going on in the eighties? This is a really bad film with bad taste and bad actors. Definitely a waste of money.",0
"One of the major flaws in this film is that while the mocking of pretentious yuppies is satisfying, it fails to realize that the movie makers themselves are guilty of being one of those that deserve to be mocked. One of the characteristics of these yuppie types is the conceited misunderstanding that they (the yuppies) are the only ones sophisticated enough to understand art. While the movie ignores this characteristic and instead focuses on their misunderstandings of dinning, I find it ironic that only people who enjoy this movie boast the same conceited taste in films as the characters do in their choice of dinner. If these pompous characters that were in this movie have a video library at home, I would bet that American Psycho would be one of those movies.",0
"I can't believe that so many are comparing this movie to Argento's. His work is far more imaginative and vicious--and a lot more fun.<br /><br />The director simply lacks the ability to build real tension. The murder scenes--and let's face it, that's what this genre is all about--aren't interesting. It was not hard to guess who the murderer was, and I really didn't care when it was revealed. The cinematography isn't memorable, and the much-praised 19th century Gothic atmosphere just didn't draw me in. Several of the actors are quite good (especially the headmistress and the sadistic girl who lords it over the younger students), but they're given very little to do.<br /><br />Yes, there are undertones of incest, sadomasochism, and lesbianism, but amazingly, they add very little spice or suspense. <br /><br />If you're looking for a good horror movie, look elsewhere.",0
"The premise of the film is that Thomas Archer's son was murdered and his wife was brutalized -- and he is given a chance at revenge when (after Post Traumatic Stress Disorder therapy), he is put in a room with a man strapped to a chair and told this was the culprit. He is given a large table of implements with which to offer retribution: drills, bats, nails, sledgehammers, torches, whatever you can think of that someone could possibly want to use to physically hurt another human being.<br /><br />We go way too many scenes of torture before we figure out that The Man Archer is torturing is not the man who committed the crime. The two then create an uncomfortable alliance; who put them in this situation and why.<br /><br />Well, when all is said and done, we don't really care...",0
"I just saw this movie last night and, being someone who had very low expectations to begin with, was still disappointed. The most glaring error in this abomination of a movie is that the main plot point (the guy being awake during the surgery), had NOTHING to do with the outcome. It would have ended the same way regardless. So, what was the point of this? Who knows. Also, this surgeon had 4 malpractice suits against him and he didn't think people would ask questions if a patient died on his table? Give me a break. Jessica Alba is completely talentless and Christiansen is almost as bad. The whole thing was just laughable from start to finish. I'm fairly certain that if you could feel someone cutting through your chest with a scalpel, you would be in more pain than that.",0
"Wha-BAM! Someone surely had fun devouring a whole truckload of acid-mushrooms and then subsequently scripting this crazy excuse for a motion picture! Writer Howard Cohen expands the ""Sword & Sorcery"" concept with a couple of extra S's, like Sex, Silliness, (more) Sex and Sheer Stupidity! This isn't just a movie, this is every juvenile pervert's dreams & fantasies come true! ""Deathstalker"" has it all: blood, violence, trolls, female mud-wrestling, attempted rape, successful rape, life-sized pigs (!), awful hairstyles, hideously oiled muscular bodies, multi-sexual orgies, gay warriors, tournaments-to-the-death, delirious witches, dismemberment, laughable villains and boobs, boobs, BOOOOOOOOOBIES!! ""Deathstalker"" literally wipes the floor with its obvious role-model ""Conan: The Barbarian"" when it comes to terms of cheesiness and sheer flamboyance. The story is, evidently, of minor importance. Lone and gay (only he doesn't know it yet) warrior Deathstalker goes on a mission, as commanded by an annoying witch, to gather the three notorious elements of creation or something like that. On his journey he combines forces with a troll-turned-human, a fighter who's even gayer than he is and - last but not least - a luscious lady who doesn't really seem to be a big support of the concept of bras. Together they head for the kingdom of the ultimately evil Munkar where they'll participate in a warriors' tournament and conquer no less than two out of three elements. Munkar is bald guy with half a spider's web tattooed on his skull and an impressive harem that would even make the wealthiest oil sheik jealous. Okay, granted, ""Deathstalker"" is a pretty damn awful and at some times even unendurable movie. The fight sequences are lame and the costumes and make-up effects are downright pitiable. For a moment, when beholding the opening sequence, I actually feared I was watching ""Troll; the Prequel"". The monsters look incredibly cheesy and the complete opposite as menacing, but it's undeniable entertainment if you're in an undemanding mood. I presume this isn't a favorite amongst feminists, as the overall portrayal of women is somewhat umdiscriminating. Most of the gals exclusively serve as eye-candy in the harem. They're allowed crawl over the floor naked and play around in the mud, but strictly forbidden to open their mouths. The two ""leading"" ladies (Barbi Benton and Lana Clarkson) are ravishing but - in all honesty - if it wouldn't be for their continuously exposed racks, they would hardly be worth mentioning, either.",0
"You should know that I am the type of person that watches even the worst of movies to the finish, often out of sheer morbid curiosity. I even watched Leprechaun to the end before giving in to the temptation of tearing out my eyes and stamping on them. You should also know that this movie was in my VCR for less than half an hour before I made a frantic leap for the stop button and dashed back the rental store just to put as much distance between me and it as possible.",0
"I must tell you right up front, I am certainly NOT an authority on Bollywood films and have only seen a handful. However, if you've never seen one, DON'T start with this one! I have greatly enjoyed the ones I've seen up until this one, but I just couldn't stand this one. I also must tell you up front that I could not finish this film--it was that annoying. So why was it so annoying? <br /><br />1. There is a character named 'Rambha' in the film. He is even more annoying than Jar-Jar Binks--which I never would have believed would have been possible. He is so #@^!# annoying!! He spoke in a falsetto voice and I think was meant to be comic relief. Instead, he just grated on my nerves and wanted him to die...slowly! His voice, his mannerisms and his obnoxiousness--he just didn't seem to shut up and dominated every scene he was in--and he needed to die! <br /><br />2. The heroes had the amazing ability to dodge AK-47 bullets with ease. I kid you not--there was a scene where several unarmed guys took on a small army of guys with these assault rifles!! And, again and again, they avoided taking a single bullet AND beat up the ruffians!!! This made Stallone's actions in ""Rambo II"" look mundane!! <br /><br />3. The film was so gosh-darn loud, in your face and intense--it practically made my brain bleed!! It was as if the film were made by people under the influence of meth!! Crazy camera angles, INTENSE music and action, action, action...this movie is clearly designed for someone who can't take a movie with plot and wants nearly 100% action.<br /><br />4. The two main characters and their actions and motivations made zero sense...none whatsoever! <br /><br />Perhaps if you are the most ardent action and Bollywood fan you can stand this film, but as for me I can see why it's on IMDb's infamous Bottom 100 list. Wow...this film is bad AND intensely bad!!",0
"Worse than the rating it has been given. This is a typical SciFi movie nowadays: bad to awful acting, a script that is poorly written, and shoddy direction. From the opening scene where DeMille is burying his set to the end, this movie is terrible. In the beginning scenes this movie has Moses (which was Charlton Heston in the DeMille film), Pharoah (Yul Brynner) and Nefretiri (Anne Baxtor) overlooking a boy burying a box in the sand. The characters that were to represent the three aforementioned icons were awful and had to resemblance to the people they were to ""supposedly"" be. The fact that this is in the desert away from civilization is hilarious when someone is hurt and they are all yelling for an ambulance. The screenwriter obviously is oblivious to the fact that there are no ambulances in the middle of the desert. I was sorely disappointed that Morena Baccarin decided to do a film of such low quality.",0
Bad acting. Bad writing. This was a poorly written film. It's too bad because it had some potential. It's not even close to American Pie or Something about Mary as previous comments might have you believe. Rent it at dollar night from you local video store if you're kind of bored.,0
"First off I really enjoyed Zombi 2 by Lucio Fulci. This film was utter trash. I couldn't stand to watch it. The storyline was a joke, the acting was a joke, and the fact that Zombi 3 has nothing to do with Zombi 2 is even more a joke.<br /><br />We jump from Voodoo to DEATH 1 THE HARMFUL AGENT BRINING People BACK TO LIFE. Whatever, this movie isn't worth the $1.00 it cost to rent it. I really enjoyed lucio fulci movies but this one was horrible. If Zombi 3 is an indicator for how zombi 4 and 5 are going to be I think I will just skip them.<br /><br />Zombi 2 is an awesome flique tho.",0
"Perhaps the worst thing about Carlos Mencia's comedy is that every joke needs to be followed with an insult at the people in the crowd that aren't laughing. If there's anybody who's insecure, it's a comedian who won't shut up about his audience.<br /><br />Then again, perhaps the worst thing about Carlos Mencia's comedy is that he doesn't get off his free speech high horse. If you want to be funny, just make a joke, don't explain all the reasons why you're saving the American way with your failed attempts at generating laughter.<br /><br />Hmm... actually... the worst thing about Carlos Mencia's comedy is that it substitues meanspirited jabs at ethnicities for legitimate humor. Avoid this like the plague.",0
"The only possible way to enjoy this flick is to bang your head against the wall, allow some internal hemorrhaging of the brain, let a bunch of your brain cells die and once you are officially mentally retarded, perhaps then you *MIGHT* enjoy this film.<br /><br />The only saving grace was the story between Raju and Stephanie. Govinda was excellent in the role of the cab driver and so was the Brit girl. Perhaps if they would have created the whole movie on their escapades in India and how they eventually fall in love would have made it a much more enjoyable film.<br /><br />The only reason I gave it a 3 rating is because of Govida and his ability as an actor when it comes to comedy.<br /><br />Juhi Chawla and Anil Kapoor were wasted needlessly. Plus the scene at Heathrow of the re-union was just too much to digest. Being an international traveler in the post 9/11 world, Anil Kapoor would have got himself shot much before he even reached the sky bridge to profess his true love :) But then again the point of the movie was to defy logic, gravity, physics and throw an egg on the face of the *GENERAL* audience.<br /><br />Watch it at your own peril. At least I know I have been scarred for life :(",0
"There are two kinds of 1950s musicals. First you have the glossy MGM productions with big names and great music. And then you have the minor league with a less famous cast, less famous music and second rate directors. 'The Girl Can't Help It' belongs to the latter category. Neither Tom Ewell or Edmond O'Brien became famous and Jayne Mansfield was famous for her... well, never mind. Seems like every decade has its share of Bo Dereks or Pamela Andersons. The plot itself is thin as a razorblade and one can't help suspect that it is mostly an attempt to sell records for Fats Domino, Little Richard or others of the 1950s rock acts that appear in the movie. If that music appeals to you this is worth watching. If not, don't bother.",0
"I must say that I was disapointed with this film. I have never been a huge BNL fans, I find their songs kind of childish and obsessively nostalgic (this is me in grade 9, if i had a million dollars, shoe box of life etc). However, I have seen clips of their live show and I really like the improvisational and goofy nature of the show. I was hoping that this movie would highlight this which is, unfortunately, the most interesting part of the show because their music is well played yet somehow bland and not that compelling (there is a standup bass solo in the middle which was completely pointless and boring, despite how much Jim Creegan was digging himself). The film does not and shows only a few minutes of it (and you know they've had better moments, as in the Afgahnistan concert ""Koffee Anan, he's the man in charge, my name's Steve Paige and I'm really large"") .<br /><br />BNL are kind of like when I went to Europe a few years ago and heard that godawfull ""Blue"" song by Effeil 99 or whatever every 2 minutes, I came back to Canada and then a month later that song was all over the place *again*, I nearly chewed off my own arm. BNL is like that, years ago I remember many a fond memory of sitting around campfires in Canada listening to people play ""If I had a million dollars"". BNL was a cult phenomenon in Canada, and much of their humour has a particular Canadian slant to it (Kraft Dinner is a staple for many students up here, and the name ""Gordon"" is quintessentially Canadian) a few years went by where they slipped into obscurity and I was somewhat gratefull. Then all of a sudden they become huge in States, and everyone down there thinks they are this brand new band (yeah, they're brand new, but they're all in their 30's!) while the rest of Canada is going ""Oh geez, I thought those guys folded years ago, do I have to listen to 'million dollars' again?""<br /><br />The concert footage is not bad, but I would have liked to have seen more of their stage routine, the shooting is not that great, and things like clips from their massive free show in Boston are glazed over much too quickly. The interviews are surprisingly dull for such a funny bunch of guys, I think they're all old and they have families and houses and stuff and have settled down a bit. There are times when they go into Spinal Tap type of material, where they deliver deadpan satire, then they break into laughs and giggles that kind of ruins it. The interviews with Moses Znaimer (a Canadian media mogule) and Terry David Mulligan (Music dude) are extremely pretentious and verge into Tap territory unintentionally.<br /><br />This movie doesn't really document very much either, I mean, it's basically one show and at the start of the film, they are already huge and have a massive touring entourage, it's not like we see them rising from obscurity and ""surprise"" they are popular, it's a methodically planned out event, so in the end it's rather lifeless, kind of half live concert, half documentary, and not much of either.<br /><br />",0
"There are lots of extremely good-looking people in this movie. That's probably the best thing about it. Perhaps that even makes it worth watching.<br /><br />""Loaded"" tells the story of Tristan Price (Jesse Metcalfe), a young man who's about to make his mark on the world. He's the son of a well-to-do family with a good reputation, and he's on his way to law school. But like so many such settings, things aren't quite as perfect as they appear. The expectations in this family far outweigh the love. Except for school, Tristan's father rarely lets him leave the house. This seems to be the result of some past traumatic event that shook the family, which is partially revealed through flashbacks but isn't spelled out until the very end. Tristan's claustrophobic environment causes him to let loose in very extreme ways at the first possible opportunity, when his friends take him out to a strip club to celebrate his graduation. The celebration soon follows some strippers back to a beach house party, and from there, Tristan befriends Sebastian Cole (Corey Large), who pulls him into a drug dealing underworld.<br /><br />While technically well-made, this movie suffers from a lackluster script and a storyline that isn't very engaging. Also counting against this film are some constant camera tricks that generally seemed annoying and out-of-place, such as slow-motion, fast-motion, freeze-frames and echos. These are the types of effects a director might normally utilize to show a character's perspective while on drugs, except in this case they seem to have been sporadically tossed in at random points, in some cheap attempt at style.<br /><br />Despite its cast of relative unknowns, performances were good all around, most notably with respect to the main antagonist (Corey Large). I suspect we'll be seeing at least a couple of these people in bigger and better projects in the future.<br /><br />Of course, when mentioning the actors, I must mention their looks. Rating based on hotness, this movies scores an 11. The women in this movie are incredible-looking and almost distract you from what a boring movie you're watching. I'm sure the male characters are also quite attractive, but you'll have to ask someone else to comment on that.<br /><br />Overall, I can't recommend this movie, not for buying, renting, or even seeing for free. It's unfortunately just not worth the effort it takes to sit through.",0
"Previous comment made me write this. It says that Muslims are blonde and Serbs are dark (because our blood is mixed). This comment just says that this opinion can be made by racist.Look,race is nothing.I'm color blind.I look like Pierce Brosnan but I'm no Irish. So what?I might add that I am not 100% Serb,that I have some Austrian and Croat blood within me but whats the point.I'm dark, half-breed?Is that so? Anyone using racial prejudices with such bad intent like Lantos(producer9and director is racist for me.Karadzhic, Izetbegovich, Milosevic, Tudjman they are all monsters and I blame them for destroying my life, my family, my country, Yuggoslavia. Hope they will be all in hell but that wont return our dead relatives back. I am proud of being Serb and I am proud of my cousins, Austrians,Croats,Muslims, Hungarians, Arabs (yes I am from Serbia and I have multiethnical family).This movie doesn't show sufferings of Serbs or Croats within Sarayevo,terrible terrorism of street gangs,Muslim extremism.I add: I kneel and pray for all innocent sisters and brothers Muslim,catholic or orthodox, killed in this war.This film is manipulation with our misery,false humanitarianism's which doesn't help at all.It helps Lantos to fill his pockets with more doe,alright!",0
"When I first picked this film up I was intrigued at the basic idea and eager to see what would happen. I'm a fan of animation and love it when it's successfully merged with live action footage. However, the animation in this film was about all I enjoyed. Although it must be said that the actors' performances were excellent. The visual look - including the animation - gave a wonderfully unnerving air to the piece. However this was quality of unease was lost amongst the overblown imagery, both visual and in the script, that you were practically hammered over the head with. Most annoying about this was the relative lack of importance to the plot. It seemed that the plot was shoe horned in at irregular intervals giving a stuttering effect that detracted massively from the flow of the piece. The voice overs from Felisberto - especially the one at the end - very much felt like a desperate attempt to fill in gaping holes in the plot which had been ignored in favour of side issues such as the whole ant thing (and even that wasn't properly addressed). I'm afraid the whole piece came across as, at best, a 'reasonable first attempt', by a teenager who has spent far too much time reading DH Lawrence. Not what you expect from seasoned film makers at all.",0
"I got a DVD of ""Bogeyman"" and this stunker was an extra feature. I assumed that it was ""Boogeyman II"" because it was paired with the original. But you know what they say about those who ""assume"": it makes an ""ass-"" out of ""u-"" and ""me."" I had read before viewing that BII contains a lot of footage from the original and that it starred actress Love. While watching ""Return of the Boogeyman,"" I decided to stick around through the original footage to see the notorious death-by-toothbrush scene. Before I knew it, the film was over. Rip-off. I think that I thought this was BII because this has a similar title to one of BII's alternate titles. Oh well, at least this was just an extra feature, right? <br /><br />Let me stop talking about my mistake and start talking about the movie's mistakes. Many, many, mistakes. Who does this guy Ulli Whatever think he is? Does he really think the same movie will sell in different forms. There is nothing original holding Part III up. It is basically a flashback of the original through the eyes of a psychic, who is giving us a gruelingly boring play-by-play as everything happens. That's the movie. Oh, and one death-by-stereo scene, but you can read that off someone else's review. My interest in ""Boogeyman II"" is forever lost.<br /><br />Final Note: This is not a series of films to watch back to back.",0
"I have seen some pretty bad movies, and this is right up there. No plot to speak of, it's like one of those bad coma episodes on a soap-opera. I just wanted to smack that little girl because, well lets just say, she's real suspicious all the way through the movie. The monsters running around wearing some bling was funny. I also saw a bit of ""Silent Hill"" in there. And I read that this was done by, and or stared a Finnish metal band, Lordi. So it's no wonder that it didn't make much sense. It seem to be a vehicle for promoting there band and nothing more. The FX are very good, the look of the movie, the monsters, and even the acting also good. But the story and the telling of it, just aren't there.",0
"Green Street, as it was called in the UK, or Hooligans is a bad film. The story is full of fantastical ideas and premises that anyone who lives in England, has been to a football match or knows the first thing about football will spot immediately.<br /><br />My first main gripe with Hooligans is the poor casting of the two main characters. Don't get me wrong, I like Elijah Wood and have a great respect for his work, but despite his best efforts he struggled to pull off this role. The main motivation for his character is anger at the system and anger at betrayal, however he spends much of the film placid and cheery, only displaying his pent up aggression in one brief scene towards the end of the film. This linked with his looks and physique make him a thoroughly unconvincing addition to a gang of football hooligans. At no point during the film was I convinced that a) he could handle himself in a fight against such thugs and b) the 'firm' of thugs would accept such a person into their fold.<br /><br />The other main character is played by Charlie Hunnam. Charlie looks the part, and is fairly convincing as a thug. Unfortunately, being a native of Newcastle Upon Tyne in the North of England, he demonstrates the worst East London accent since Dick Van Dyke tried to go cock-en-y in Marry Poppins. Details such as this probably will not bother an American audience who will be less attuned to regional dialect in the UK, but being from the UK it was a problem I couldn't ignore and it contributed to ruining the movie for me. The supporting cast all gave convincing performances and were well cast, especially the role of Bover. The lad playing this character would have been much more suited to the main role that Charlie played. With a film like this, you have to convince the audience that your characters are plausible, unfortunately, the casting failed. Imagine if you made a film like The Godfather and had Sean Hayes (Jack) from Will and Grace playing Michael Corleone's part. You would not be convinced. The story in Hooligan is also full in implausibilities. I am no football Hooligan, but I am a fantatical football fan. I know how cliquey a group of 'regular' football supporters can be, as such it deem it impossible for a non-football fan, who is not a fan of the club in question, is not from the area in question and not even of English nationality to be embraced by a 'firm' who equate to a secret organisation in some severe cases. My final, and biggest, problem with this film, is the way it portrays football hooligans. I take objection to the film's idea that despite being very violent individuals, hooligans are excused as they live by some sort of code of ethics in their own world and should be admired for being brave and loyal to each other. This is complete rubbish. Football hooligans are complete scum. They take football, the national sport of England and use it as an excuse to terrorise, frighten and intimidate people. They only represent a tiny percentage of football fans but give the whole game and people of this country a bad reputation. They are not brave or loyal, they are cowardly and evil. If the 'GSE' in this film truly loved their club, West Ham, why would the devote their lives to being a stain on its name. Hooligans are an embarrassment to football and to English society. Football hooligans do for the reputation of football what Hitler did to the reputation of Germans. Although this film tries/intends to show the 'gritty' side of football violence. It does nothing more than promote it as some kind of excusable activity for extreme fans of the sport. It does not show the poor innocent by-standers at football matches who have their day ruined by some idiot throwing coins/lighters/glass into the crowd. It does not show the innocent home and property owners who have to put up with graffiti and broken windows. It does not show the REAL fans of football clubs who suffer indignity and embarrassment when their teams supporters are banned from travelling to away matches or abroad to European games because the thugs among them ruin it for everyone. If you want to see a good film about football violence, watch the BBC drama 'The Firm'.",0
"I'll bet none of you knew that the famous Conquistador Hernando Cortes made a preliminary scouting expedition to Mexico before taking on the Aztecs. Good thing he did because he would never have known about those T Rexs that inhabited one particular valley where the locals revered them as gods.<br /><br />That was understandable. What wasn't was the casting of blue eyed Ian Ziering as Cortes. Even with the blond hair made famous in Beverly Hills 90210 dyed black, Ian looked positively ridiculous. At least he made no attempt at a Spanish accent.<br /><br />The real hero of Tyrannosaurus Azteca is Marco Sanchez also late of a television series with a semi-recurring role in Walker Texas Ranger as Detective Sandoval of the Dallas PD. He finds true love with an Aztec princess and life would be just perfect if it wasn't for those pesky prehistoric beasts the natives worship.<br /><br />Tyrannosaurus Azteca looks like they used some outtakes from the famous Sid&Marty Krofft series the Land of the Lost. All that was needed was some Sleestak to appear.<br /><br />If you're interested in finding out about this reconnoitering expedition that didn't quite make the history books by all means check out Tyrannosaurus Azteca. Then try and sit through it with a straight face.",0
"This movie is supposed to be taking place in and around Seattle. The, why is Porteau Cove P-R-O-V-I-N-C-I-A-L Park shown? Provincial parks are in CANADA, and not the United States. The Inspector uses a Palm Pilot complete with stylus to 'read' that someone has hacked into the computer of the bridal shop. I did not know that this was possible using a database storage device. A woman appears in the movie without any introduction and is never introduced. We learn half-way into the movie that this woman works in the District Attorney's office. Then, in the correctional center a guard actually PRECEDES Jenks through a door and keeps his back to the offender!! This would NEVER happen in a real correctional setting. The director really messed on this one -- this doesn't happen in real life. The acting is adequate. The Plot is good. The Cinematography is good. However, the many errors found in the continuity lead to a 3 out of 10 vote.",0
"There is a lot of talk of torture these days. That's all this movie is. It's about a good person who makes a bad decision. Because of his kindness, he becomes vulnerable to two psychotic women. From then on its a just-for-kicks assault on him. I don't know at what point you do something about it. There is a wife and child out there somewhere; he has great feelings of guilt and fear. But there should have been some times when he could have acted. The movie seems to be somebody's joke. I suppose in the wake of the Manson murders, we had a bit of a fixation on the likes of these two. Nevertheless, why would someone make a film like this? What appeals does it have except for sadism. The conclusion is totally unsatisfying, but that could have been remedied with an obvious plot twist. Oh, well. Another hour and a half of my life.",0
"Ultimately too silly and pointless. Yes there is the gilded cage metaphor but probably most kids would miss that. Forgettable. Instantly.<br /><br />Animation is, as we have come to expect, super-real. The plot-line could best be described as thin but tenacious. Although the ending seemed arbitrary to me.<br /><br />The sewer underworld is a suitably disgusting reflection of the world above and, somehow, wealth and money seem to count for a lot there too. Oh yes, and there's a romantic interest with the female being the smarter, more savvy and go-getting of the pair - this in itself is rapidly becoming a tiresome (anti) stereotype. Probably your kids will love it though.",0
"I bought this movie for $5 at a used CD store, and I kinda regret it. I'll start by saying I'm a huge fan of cheesy horror flicks. They provide a horribly tacky cheap entertainment. This movie entertained for the first half hour, because it was so bad it could be made fun of in an MST3K style manner quite easily. Then it got boring.<br /><br />The acting is the scariest part of the movie. While great acting is not to be expected, this was laughably bad and, honestly, provided all of the entertainment that was to be had. This is the plus side to the movie. Where the movie really falters in entertaining is the writing, lighting, and the editing.<br /><br />This movie provides way too many ""What the %$@# is going on?"" moments. There are many moments, such as the mother having strange fits at dinner, and then that having absolutely no consequence in the movie. Along the lines of dinner, someone in charge decided it was fun to watch people eat refined food for five minutes straight without dialogue every time a meal was served. During the meals and other inappropriate moments, the scene cuts away to pure darkness outside. Then cuts back in. And speaking of darkness outside, one of the funniest parts of the movie is the climate, where apparently it isn't nighttime unless it's raining. And speaking of darkness, a big problem with the movie is that it's so poorly lit you can't see what's going on half the time, which is more of a frustration than anything. In one of the climactic scenes, you can't even tell what you're supposed to be seeing that's so shocking.<br /><br />And when it comes to climactic scenes, Unhinged contains one of the worst. I've seen people say ""Wow, that surprised me, and that's good."" I can say that the big reveal did surprise me, because I didn't see it coming. The reason I didn't see it coming is because it made absolutely no sense. I won't ruin it for you, but I will tell you that my friend and I spent a good twenty minutes rewinding to various parts of the movie to find anything that would have validated that at all, and all we found were more things saying that it wasn't possible.<br /><br />All in all, this movie is actually better when you watch it with the commentary tracks that make fun of it. I love crap horror movies, but this was too much.",0
"This movie is flawed on many fronts. Like many before it, it portrays more of the mythology of the Alamo than the history. The production is poor, overall giving the impression of a welfare project for lots of actors who might have otherwise had to work on Hollywood Squares. This to me was the greatest flaw - I know the ages and general personalities of the real Alamo protagonists and the geriatric ensemble of TV actors chosen to portray them never let any hint of believability intrude.<br /><br />As a native Texan, I grew up with the mythology. I later learned more about the history. I can accept a decent production from either perspective (although I prefer more historical accuracy), but this never gave me a chance to enjoy it. Even John Wayne's or Fess Parker's versions had more life than this stolid mess, while being only slightly less accurate.<br /><br />Very disappointing - avoid it.",0
"I'll give this movie two stars because it teems with beautiful photography. Otherwise, it teems mainly with clichés and stereotypes: mountain people are either dumb white trash of the fanatically religious or ragged racist kind, or wise white Indians. Indians are magical people who move around without a sound, can disappear in the blink of an eye, talk to animals, and read minds over large distances. And so on and so forth.<br /><br />Throughout the movie I kept wondering what the point of the film was (other than showing me pretty pictures of mountains, log cabins, woods, an assortment of animals, free-spirited mountain-dwellers and freaky people in church).<br /><br />The plot touched a whole range of issues but explored none of them in depth. This was neither a story about growing up during the depression, nor about about being an orphan, nor about a struggle for identity. It tried to be all of those things and more, which made it superficial and unsatisfactory.<br /><br />Although the movie was supposed to be about Little Tree's education, we learn almost nothing about it. He was given a brief summary of the history of his people (who were brave and stoic) and a distillery demonstration; tried his hand at chopping wood (at which he failed) and whiskey running (literally); learned how to read (and maybe to write) with the help of grandma and her dictionary - and that was it. Apparently he didn't learn much during his stint in boarding school because he was locked up in the attic.<br /><br />However, grandma and grandpa and Graham Greene's character made sure that in the end Little Tree became a very spiritual person whose main goal as an adult - after, and I'm paraphrasing here, ""riding with the Navajos"" and ""getting caught up in a couple of wars"" - was to ""catch up"" with grandma and grandpa and Graham Greene's character in heaven (instead of, say, dating girls, getting married, having children or other such nonsense).<br /><br />Last but not least I must say that I found grandpa's trade offensive. Why of all things did it have to be a whiskey still? To counteract the stereotype of the ""drunken Indian""?",0
"I am a big 1930's movie fan and will watch most anything that I see on Turner Classic Movies thats new for me. So I gave this a shot, after all it's the great Harold Lloyd who rivaled Chaplin as a great silent film comedian. I have watched much less of Lloyd's silent films then of Chaplins but I have to say I'm a much bigger Chaplin fan. Anyway this film fell so flat for me that I didn't finish it. I can understand why his sound career was so limited, he didn't get very good material to work with. After you've seen Chaplin, Abbott and Costello, The Three Stooges, Martin and Lewis, The Marx Brothers, and Laurel and Hardy do boxing spoofs (or violence in general), this one is very forgettable. I was also interested in watching Adolphe Menjou as I really enjoyed him in Paths Of Glory but his role here also did nothing special for me. Maybe they should have gotten into the boxing sooner because at least half the film (at least it seemed that way) is before he gets in a ring. I can tell there are a lot of Lloyd fans here and this wont be a popular review but I must rate this as compared to what else was out there at the time, 4 out of 10. Don't watch this with anyone your trying to get to like old movies as they may not watch another one with you again, very flat. For an alternative to anyone who really liked this or is looking for more little known comedies in general I recommend ""Kelly The Second"" made a few years earlier, another nobody becomes a boxer comedy with Patsy Kelly and in a supporting role Charles Chase. These have both been shown on the Turner Classic Movies channel.",0
"I've read every book to date in the left behind series, and the movie hardly does any of them justice. Sure, I've seen worse movies, but this was incredibly disappointing. This movie would have made a good MST3K episode. The script was a horrible adaptation of the book, and it felt like the actors were reading their lines, instead of actually saying them. The characters were stiff and unlikeable. The effects were cheesy, and looked terribly fake. The ending was awful. First of all, it didn't even go all the way through the first book. Second, it made no sense. If you hadn't read the book, you'd have no idea what was going on. It had to have been the most cheesy, film student-like ending I've ever seen in a movie. I'm upset that I actually paid money for this movie. If by some miracle, it does get wide release, they ought to totally overhaul it and let Hollywood take over. Those two wannabe film producers, and the wannabe director should leave movie making to the professionals.",0
"This is a very bad western mainly because it is historically inaccurate. It looks as if it were shot on a back lot in California instead of where Jack Slade lived and died, Idaho, Colorado Territories, and Montana. It fictionalizes everything that is known about this mysterious 'bad man,' 'good man.' The script is horrible; there is very little direction, and lousy acting. Dorothy Malone is completely wasted as his wife. Mark Steven never seems to know how to portray this mysterious Jack Slade. In real life, Jack Slade was a very good stage line superintendent. He was feared by his local townsmen for his hard drinking. When drunk he would start fights and cause other problems in Virginia City, Montana. To insure that he could never terrorize them again, vigilantes lynched Jack Slade after he ignored their warning to leave town immediately. This is a horrible movie. I can not recommend anyone to watch this movie other than to see how Hollywood butches history at will, even to this day.",0
"Wow. I thought this might be insipid but it was even worse than I imagined! Sometimes I like to watch a good ""car-crash"" movie: those that are so bad that you can't look away because you want to see how bad they can possibly get. This is really the only reason I could leave the television on - morbid fascination. It wasn't so much the acting, which was only mediocre or slightly worse than one would expect from this cast, but the premise and the plot which never should have seen the light of day. The script, too, is groan-inducing. As for cinematography, did anyone else notice that they used a ""curtains drawing"" segue device, like in an old 50's TV show...but without irony? At first I thought they must be kidding but the movie takes itself too seriously to have used this in a tongue-in-cheek manner. Don't even ask me about the score...the only high point is the final song, by Morcheeba. I guess they wanted to leave people with something for their $8...glad I saw it on TV!!!!! Just silly! I wonder if this is why Timothy Hutton has had trouble finding much work recently? I guess if you don't expect much, and want to watch a mindless thriller, it would be better than spending an evening clipping your toenails, which is why it merits a 2.",0
